"","ID","neg","pos","sentiment"
"808","88",1,0,-1
"809","880",0,3,3
"810","881",1,4,3
"811","882",1,0,-1
"812","883",1,0,-1
"813","884",1,0,-1
"814","885",0,4,4
"815","887",0,4,4
"816","888",1,4,3
"817","889",4,3,-1
"818","89",0,5,5
"819","890",0,4,4
"820","891",0,0,0
"821","892",0,0,0
"822","893",0,0,0
"823","894",0,0,0
"824","895",0,0,0
"825","896",0,0,0
"826","897",0,0,0
"827","898",1,3,2
"828","899",0,0,0
"829","9",0,3,3
"830","90",0,1,1
"831","900",0,2,2
"832","901",0,1,1
"833","902",0,1,1
"834","903",0,6,6
"835","904",0,2,2
"836","905",0,1,1
"837","906",0,3,3
"838","907",0,1,1
"839","908",1,0,-1
"840","909",3,1,-2
"841","91",0,7,7
"842","910",0,1,1
"843","911",1,6,5
"844","912",3,1,-2
"845","913",0,1,1
"846","914",0,3,3
"847","915",0,2,2
"848","916",0,5,5
"849","917",0,0,0
"850","918",2,19,17
"851","92",0,3,3
"852","920",0,2,2
"853","922",1,0,-1
"854","924",0,0,0
"855","925",2,1,-1
"856","926",0,2,2
"857","927",0,4,4
"858","928",1,5,4
"859","929",0,4,4
"860","93",0,0,0
"861","930",0,1,1
"862","931",0,6,6
"863","932",0,4,4
"864","933",0,1,1
"865","934",2,3,1
"866","935",2,6,4
"867","938",0,3,3
"868","939",0,3,3
"869","94",0,2,2
"870","940",1,0,-1
"871","942",0,3,3
"872","943",0,3,3
"873","944",0,3,3
"874","945",0,2,2
"875","946",1,1,0
"876","947",0,5,5
"877","948",0,1,1
"878","950",0,1,1
"879","952",1,5,4
"880","953",0,2,2
"881","954",2,3,1
"882","955",0,1,1
"883","956",0,4,4
"884","957",0,1,1
"885","958",0,1,1
"886","959",3,0,-3
"887","96",2,7,5
"888","960",1,1,0
"889","961",1,3,2
"890","962",0,3,3
"891","963",0,1,1
"892","964",0,1,1
"893","965",1,2,1
"894","966",1,0,-1
"895","967",2,8,6
"896","968",0,0,0
"897","97",0,1,1
